TaxonUsageID;TaxonName;NameAuthor;SYNONYM;TaxonConceptID;TaxonConcept;VernacularName;TaxonRank;GRUPPE;IsChildTaxonOfID;IsChildTaxonOf;NACHWEIS;AccordingTo;HYBRID;BEGRUEND;EDITSTATUS;EuroMed
60902;Drosera;L.;0;60902;Drosera;Sonnentau;GAT;S;60222;Droseraceae;"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";27433a56-ef20-4f87-9b06-be7a5e4035f2
60903;Elaeagnus;L.;0;60903;Elaeagnus;;GAT;S;60317;Elaeagnaceae;"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";d587a47a-6417-45c7-9146-578a8c49067a
60904;Hippophae;L.;0;60904;Hippophae;Sanddorn;GAT;S;60317;Elaeagnaceae;"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";
60905;Elatine;L.;0;60905;Elatine;"Tännel";GAT;S;60209;Elatinaceae;"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";ee4691b1-48b3-4f92-b3a3-a9c0ccee409c
60906;Empetrum;L.;0;60906;Empetrum;"Krähenbeere";GAT;S;60261;Ericaceae;"Buttler 2018";"Buttler 2018";0;"APG IV";Korrektur;0222b272-3290-4282-bb7e-63552ef83a78
60907;Andromeda;L.;0;60907;Andromeda;Rosmarinheide;GAT;S;60261;Ericaceae;"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";5d1c57bf-9941-40bd-88e4-8d2a232d3cfa
60908;Arctostaphylos;Adans.;0;60908;Arctostaphylos;"Bärentraube";GAT;S;60261;Ericaceae;"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";f336d5d5-ccde-49e5-9f41-8d474897dead
60909;Calluna;Salisb.;0;60909;Calluna;Heidekraut;GAT;S;60261;Ericaceae;"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";d1889bcb-bb6d-4258-9fc4-4bde099e8517
60911;Erica;L.;0;60911;Erica;Glockenheide;GAT;S;60261;Ericaceae;"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";574f41c0-80e7-4fc6-bc4e-ff7ffa696caa
60913;Kalmia;L.;0;60913;Kalmia;Lorbeerrose;GAT;S;60261;Ericaceae;"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";d87a0e51-ad29-4ccc-a8f1-76f7ff4287cc
60916;Rhododendron;L.;0;60916;Rhododendron;Alpenrose;GAT;S;60261;Ericaceae;"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";bdbf4db8-e402-42d5-be09-1bed2fdbd8f1
60917;Rhodothamnus;Rchb.;0;60917;Rhodothamnus;Zwerg-Alpenrose;GAT;S;60261;Ericaceae;"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";d46cd98b-31df-472e-a22d-716899d6bcb1
60918;Vaccinium;L.;0;60918;Vaccinium;Heidelbeere;GAT;S;60261;Ericaceae;"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";44bba925-b282-420f-932d-ce598a32d91a
60919;Euphorbia;L.;0;60919;Euphorbia;"Wolfsmilch (Euphorbia)";GAT;S;60365;Euphorbiaceae;"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";eb1eafdd-f548-48c3-b02d-930754192276
60920;Mercurialis;L.;0;60920;Mercurialis;Bingelkraut;GAT;S;60365;Euphorbiaceae;"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";53e99703-f6d7-49bd-bbd5-93aaa1290574
60922;Castanea;Mill.;0;60922;Castanea;Edelkastanie;GAT;S;60158;Fagaceae;"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";72ea16f9-abe2-4d84-a2d2-836209bae50d
60923;Fagus;L.;0;60923;Fagus;Buche;GAT;S;60158;Fagaceae;"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";f0b832fa-b5d9-47ff-ba49-f89890886cce
60924;Quercus;L.;0;60924;Quercus;Eiche;GAT;S;60158;Fagaceae;"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";c6162a48-860c-4ac0-be11-c5afea17b35d
60925;Blackstonia;Huds.;0;60925;Blackstonia;Bitterling;GAT;S;60417;Gentianaceae;"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";11075cbd-8d26-404b-b44c-e3245c418d56
60926;Centaurium;Hill;0;60926;Centaurium;"Tausendgüldenkraut";GAT;S;60417;Gentianaceae;"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";449a7322-6bba-410e-ba03-a497c0b61e91
60927;Cicendia;Adans.;0;60927;Cicendia;Fadenenzian;GAT;S;60417;Gentianaceae;"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";b9fe1707-b430-4c52-ae35-8848f5c33ada
60928;Gentiana;L.;0;60928;Gentiana;Enzian;GAT;S;60417;Gentianaceae;"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";552fe9c2-778e-4265-a3d2-eb8bb97da223
60929;Gentianella;Moench;0;60929;Gentianella;Fransenenzian;GAT;S;60417;Gentianaceae;"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";adbf22d1-2f50-4948-bc8e-5c1308561a68
60930;Lomatogonium;"A. Braun";0;60930;Lomatogonium;"Trauerblümchen";GAT;S;60417;Gentianaceae;"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";4cb44641-b9dd-4cae-b440-086c7990b97b
60931;Swertia;L.;0;60931;Swertia;Sumpfstern;GAT;S;60417;Gentianaceae;"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";a32814d2-cac3-47a2-a24d-947838924e0b
60932;Erodium;"L'Hér.";0;60932;Erodium;Reiherschnabel;GAT;S;60398;Geraniaceae;"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";42299b64-8d68-4e3e-9996-64f4e1aa2c68
60933;Geranium;L.;0;60933;Geranium;Storchschnabel;GAT;S;60398;Geraniaceae;"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";df524e02-503c-4cfe-a86f-8f53a85288b5
60934;Globularia;L.;0;60934;Globularia;Kugelblume;GAT;S;60436;Plantaginaceae;"Buttler 2018";"Buttler 2018";0;"APG IV";Korrektur;7c7b1ed5-12a8-428f-b322-2cea4ce5eac9
60935;Ribes;L.;0;60935;Ribes;Johannisbeere;GAT;S;60301;Grossulariaceae;"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";3734d1d0-9a3c-41fc-bcb9-20279f1c1502
60936;Hypericum;L.;0;60936;Hypericum;Johanniskraut;GAT;S;60213;Clusiaceae;"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";aef1d5e0-cc1e-4483-b401-614fe73f53d9
60937;Myriophyllum;L.;0;60937;Myriophyllum;Tausendblatt;GAT;S;60320;Haloragaceae;"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";55739546-e84e-48fc-a6f1-7957452ba233
60938;Aesculus;L.;0;60938;Aesculus;"Roßkastanie";GAT;S;60384;Sapindaceae;;"BfN 519";0;;Ergaenzung;d6861775-c93a-4c94-9f63-b58ff5fe1d3d
60939;Hippuris;L.;0;60939;Hippuris;Tannenwedel;GAT;S;60436;Plantaginaceae;"Buttler 2018";"Buttler 2018";0;"APG IV";Korrektur;df09dc05-c194-4b2c-a575-313f27acc80b
60940;Philadelphus;L.;0;60940;Philadelphus;Pfeifenstrauch;GAT;S;60299;Hydrangeaceae;;EuroMed2019;0;;Ergaenzung;e52106f4-2354-478c-bdd2-0be8371f536e
60941;Phacelia;Juss.;0;60941;Phacelia;;GAT;S;60429;Boraginaceae;BfN2016;BfN2016;0;;Ergaenzung;e35308f9-4ba6-4629-82f6-844f12eeb274
60942;Juglans;L.;0;60942;Juglans;"Walnuß";GAT;S;60155;Juglandaceae;"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";131035a4-0891-4a47-93c9-6bf1b73a90db
60943;Pterocarya;Kunth;0;60943;Pterocarya;;GAT;S;60155;Juglandaceae;;EuroMed2019;0;;Ergaenzung;00ec1028-c19f-4925-90c8-5235437ad0a9
60944;Acinos;Mill.;0;60944;Acinos;Steinquendel;GAT;S;60432;Lamiaceae;"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";9009cf7b-d4b1-4034-b005-563c1e8fb585
60945;Ajuga;L.;0;60945;Ajuga;"Günsel";GAT;S;60432;Lamiaceae;"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";fac13596-b3c3-4c56-8f5e-8b58702cab5a
60946;Ballota;L.;0;60946;Ballota;Schwarznessel;GAT;S;60432;Lamiaceae;"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";56e7d892-8c20-42ba-8032-e84435a9c1bb
60947;Betonica;L.;0;60947;Betonica;Betonie;GAT;S;60432;Lamiaceae;"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";0b991b0a-fdfc-40b3-a46c-818321597008
60948;Calamintha;Mill.;0;60948;Calamintha;Bergminze;GAT;S;60432;Lamiaceae;"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";68a38bf5-30e1-41f5-8039-7e2094d6ec03
60949;Clinopodium;L.;0;60949;Clinopodium;Bergminze;GAT;S;60432;Lamiaceae;"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";5a84daa7-bf15-4d0c-bde3-d4e1092a67d4
60950;Dracocephalum;L.;0;60950;Dracocephalum;Drachenkopf;GAT;S;60432;Lamiaceae;"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";3e415c89-2d72-4fb3-8126-38f269184f7c
60951;Elsholtzia;Willd.;0;60951;Elsholtzia;;GAT;S;60432;Lamiaceae;;EuroMed2019;0;;Ergaenzung;04938666-6342-4da3-a7e4-8f616d678d4e
60952;Galeopsis;L.;0;60952;Galeopsis;Hohlzahn;GAT;S;60432;Lamiaceae;"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";8459e081-eb3d-4a13-ad2a-14d56a4289af
60953;Glechoma;L.;0;60953;Glechoma;Gundermann;GAT;S;60432;Lamiaceae;"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";df5d4b27-f9ea-4dc7-83ef-83e3869d4074
60954;Horminum;L.;0;60954;Horminum;Drachenmaul;GAT;S;60432;Lamiaceae;"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";c49d4357-1106-40a2-abd0-fa0e09fb6347
60955;Hyssopus;L.;0;60955;Hyssopus;Ysop;GAT;S;60432;Lamiaceae;"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";3dfab913-e2a8-465b-8b47-aa6d5f8dc422
60957;Lamium;L.;0;60957;Lamium;Taubnessel;GAT;S;60432;Lamiaceae;"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";19b84228-6570-4d27-8c60-0668b7b4a51f
60958;Leonurus;L.;0;60958;Leonurus;Herzgespann;GAT;S;60432;Lamiaceae;"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";284177b7-fa89-4e22-a5e1-ba69314134c5
60959;Lycopus;L.;0;60959;Lycopus;Wolfstrapp;GAT;S;60432;Lamiaceae;"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";d0af0a4d-803a-48af-8db2-881170ea7adb
60960;Marrubium;L.;0;60960;Marrubium;Andorn;GAT;S;60432;Lamiaceae;"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";d80f9152-7ff6-4c09-b59b-d1fb711642c5
60961;Melissa;L.;0;60961;Melissa;Melisse;GAT;S;60432;Lamiaceae;"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";a7cd7c0e-8f25-45c4-98ed-a9a50f719d79
60962;Melittis;L.;0;60962;Melittis;;GAT;S;60432;Lamiaceae;"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";dc232e38-6726-4128-bb85-78832d7ccc66
60963;Mentha;L.;0;60963;Mentha;Minze;GAT;S;60432;Lamiaceae;"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";cfad90c1-aa9e-4906-8026-ab3376fc1d5f
60964;Nepeta;L.;0;60964;Nepeta;Katzenminze;GAT;S;60432;Lamiaceae;"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";e1220ac4-5e79-4a5d-b3f6-80de680db48a
60965;Origanum;L.;0;60965;Origanum;Dost;GAT;S;60432;Lamiaceae;"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";229e593b-1e5a-4e47-adce-af984b801e5e
60966;Phlomis;L.;0;60966;Phlomis;Brandkraut;GAT;S;60432;Lamiaceae;Florkart;"Jäger & Werner (2005)";0;;Ergaenzung;a11f3b84-946d-4c3e-9ac7-c41fb97dc4f5
60967;Prunella;L.;0;60967;Prunella;Braunelle;GAT;S;60432;Lamiaceae;"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";aade5c1a-83b7-4144-a664-ff82456369e7
60968;Salvia;L.;0;60968;Salvia;Salbei;GAT;S;60432;Lamiaceae;"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";40711c3f-afa5-4167-9de1-c0f78247751d
60969;Satureja;L.;0;60969;Satureja;;GAT;S;60432;Lamiaceae;Florkart;"Jäger & Werner (2005)";0;;Ergaenzung;972c1bfb-82b6-46c8-8fbe-bc45fd0f27a2
60970;Scutellaria;L.;0;60970;Scutellaria;Helmkraut;GAT;S;60432;Lamiaceae;"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";2f33aaf8-ea68-40b9-aea3-47bd35fef903
60971;Sideritis;;0;60971;Sideritis;;GAT;S;60432;Lamiaceae;Florkart;"Jäger & Werner (2005)";0;;Ergaenzung;00f41400-878b-4689-a3ae-7495ea85c460
60972;Stachys;L.;0;60972;Stachys;Ziest;GAT;S;60432;Lamiaceae;"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";4f6ddcee-f884-49a9-9a81-f077fefb18fa
60973;Teucrium;L.;0;60973;Teucrium;Gamander;GAT;S;60432;Lamiaceae;"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";cdcd7246-dd04-403a-b024-38c11fc043fb
60974;Thymus;L.;0;60974;Thymus;Thymian;GAT;S;60432;Lamiaceae;"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";86dabab4-03af-416d-8d9f-1a0110d69207
60975;Saxifragales;;0;60975;Saxifragales;;ORD;S;61001;Superrosids;GermanSL;"APG IV";0;;"APG IV";e088cef4-78d0-4e61-96ba-2a9374987d07
60977;Ceratophyllales;;0;60977;Ceratophyllales;;ORD;S;60074;Magnoliids;GermanSL;"APG IV";0;;"APG IV";b4a9fa2c-84d1-4e0e-a2e0-5635faf597b2
60978;Malpighiales;;0;60978;Malpighiales;;ORD;S;60078;Rosids;GermanSL;"APG IV";0;;"APG IV";5edcefd5-dd01-4d71-919f-b23947e65b6d
60979;Cucurbitales;;0;60979;Cucurbitales;;ORD;S;60981;Fabids;GermanSL;"APG IV";0;;"APG IV";69c0e181-86d5-41c6-a6fe-189f8890cd8e
60980;Brassicales;;0;60980;Brassicales;;ORD;S;60982;Malvids;GermanSL;"APG IV";0;;"APG IV";94e8b2c8-20ae-44aa-8898-67354086d46e
60981;Fabids;;0;60981;Fabids;;CL5;S;60078;Rosids;GermanSL;"APG IV";0;;"APG IV";
60982;Malvids;;0;60982;Malvids;;CL5;S;60078;Rosids;GermanSL;"APG IV";0;;"APG IV";
60983;Lamiids;;0;60983;Lamiids;;CL5;S;60079;Asterids;GermanSL;"APG IV";0;;"APG IV";
60984;Oxalidales;;0;60984;Oxalidales;;ORD;S;60078;Rosids;GermanSL;"APG IV";0;;"APG IV";a2eee1c7-3f14-4c99-8d15-285a6c373d21
60985;Zygophyllales;;0;60985;Zygophyllales;;ORD;S;60981;Fabids;GermanSL;"APG IV";0;;"APG IV";adf1f214-0726-4c1a-ab49-7c566d635a19
60986;Buxales;;0;60986;Buxales;;ORD;S;61000;Eudicots;GermanSL;"APG IV";0;;"APG IV";c227def9-ecd4-4810-bee1-9ce691707a46
61000;Eudicots;;0;61000;Eudicots;;KLA;S;60049;Angiosperms;GermanSL;"APG IV";0;;"APG IV";
61001;Superrosids;;0;61001;Superrosids;;CL3;S;61000;Eudicots;GermanSL;"APG IV";0;;"APG IV";
61002;Superasterids;;0;61002;Superasterids;;CL3;S;61000;Eudicots;GermanSL;"APG IV";0;;"APG IV";
61018;Anthyllis;L.;0;61018;Anthyllis;Wundklee;GAT;S;60316;Fabaceae;"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";30de2eaa-c2b8-4a4d-a600-02bd54820852
61019;Dorycnium;Mill.;0;61019;Dorycnium;Backenklee;GAT;S;60316;Fabaceae;"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";6106490a-2c6c-4576-86e9-e287d9df1708
61020;Lotus;L.;0;61020;Lotus;Hornklee;GAT;S;60316;Fabaceae;"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";f30af769-3889-4a8a-ae81-2a2ba6e5d95a
61023;Glycine;Willd.;0;61023;Glycine;"";GAT;S;60316;Fabaceae;"Henker & Berg (2006)";EuroMed2019;0;;Ergaenzung;01f1ad2c-e58d-4f0e-ab27-64765bb79a5f
61024;Astragalus;L.;0;61024;Astragalus;Tragant;GAT;S;60316;Fabaceae;"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";f3685c4d-0f20-45df-8fe0-a25b9aae93c3
61025;Colutea;L.;0;61025;Colutea;Blasenstrauch;GAT;S;60316;Fabaceae;"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";f08cd5c8-93c0-469c-93db-259fd1440686
61026;Galega;L.;0;61026;Galega;"Geißraute";GAT;S;60316;Fabaceae;"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";95ad193a-b0e8-4f60-b91f-3c2e88bdcaeb
61027;Glycyrrhiza;L.;0;61027;Glycyrrhiza;;GAT;S;60316;Fabaceae;;EuroMed2019;0;;Ergaenzung;6f0f67b2-f942-44dd-be99-435822a3ccbc
61028;Oxytropis;DC.;0;61028;Oxytropis;Fahnenwicke;GAT;S;60316;Fabaceae;"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";5cfaf36a-8b0e-4e92-8628-16d845f9862a
61029;Chamaecytisus;Link;0;61029;Chamaecytisus;Zwergginster;GAT;S;60316;Fabaceae;"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";
61031;Cytisus;Desf.;0;61031;Cytisus;Ginster;GAT;S;60316;Fabaceae;"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";b645d5f2-d511-4abc-b941-6d60c56dd407
61032;Genista;L.;0;61032;Genista;Ginster;GAT;S;60316;Fabaceae;"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";fd2d4a91-c258-4e87-8fe6-77ecbc3c2d0c
61033;Laburnum;Fabr.;0;61033;Laburnum;Goldregen;GAT;S;60316;Fabaceae;"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";9423e219-e364-4b9f-9ace-fdf15a62261f
61035;Lupinus;L.;0;61035;Lupinus;Lupine;GAT;S;60316;Fabaceae;"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";dde5e812-578e-4240-ba03-2ffad8e70de9
61036;Ulex;L.;0;61036;Ulex;Stechginster;GAT;S;60316;Fabaceae;"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";13b37ccd-b48d-428d-8b4a-51acae02c5d9
61038;Coronilla;L.;0;61038;Coronilla;Kronwicke;GAT;S;60316;Fabaceae;"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";69f860d5-700b-442e-91af-dbf92d2c280d
61039;Hippocrepis;L.;0;61039;Hippocrepis;Hufeisenklee;GAT;S;60316;Fabaceae;"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";2d69bd73-438f-40d7-ae5b-917bec897bb7
61040;Ornithopus;L.;0;61040;Ornithopus;"Vogelfuß";GAT;S;60316;Fabaceae;"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";f74f93e6-340b-4d3e-be65-1260b84423b9
61042;Securigera;DC.;0;61042;Securigera;Kronwicke;GAT;S;60316;Fabaceae;"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";91065589-0198-40b2-933b-ff1b505c2765
61043;Hedysarum;L.;0;61043;Hedysarum;"Süßklee";GAT;S;60316;Fabaceae;"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";eb82df2d-93eb-4b15-be77-095f2690d8aa
61044;Onobrychis;Mill.;0;61044;Onobrychis;Esparsette;GAT;S;60316;Fabaceae;"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";0731899d-797e-4c49-b5f3-2405e132dde9
61045;Lathyrus;L.;0;61045;Lathyrus;Platterbse;GAT;S;60316;Fabaceae;"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";2d73c577-c5cc-466f-baec-f930eaa10d57
61046;Lens;Mill.;0;61046;Lens;;GAT;S;60316;Fabaceae;Florkart;"Jäger & Werner (2005)";0;;Ergaenzung;d4b80718-66d9-4829-96ff-9d03e78483ed
61047;Pisum;L.;0;61047;Pisum;;GAT;S;60316;Fabaceae;Florkart;"Jäger & Werner (2005)";0;;Ergaenzung;f086f531-6f56-435a-b2df-aab13e450e33
61048;Vicia;L.;0;61048;Vicia;Wicke;GAT;S;60316;Fabaceae;"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";fafc0642-6ab0-4f0a-8168-3384c0973b88
61049;Medicago;L.;0;61049;Medicago;Schneckenklee;GAT;S;60316;Fabaceae;"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";12f1cdfb-4852-4072-8692-8f66ded4b89e
61050;Melilotus;Mill.;0;61050;Melilotus;Steinklee;GAT;S;60316;Fabaceae;"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";d33b9e4c-21f9-4c40-8d1c-1ebf502e35b0
61051;Ononis;L.;0;61051;Ononis;Hauhechel;GAT;S;60316;Fabaceae;"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";bc471974-64ad-4eba-9a94-10540999fcdc
61052;Trifolium;L.;0;61052;Trifolium;Klee;GAT;S;60316;Fabaceae;"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";27fbabbd-245a-446f-adc1-00b3c86106cb
61053;Trigonella;L.;0;61053;Trigonella;;GAT;S;60316;Fabaceae;Florkart;"Jäger & Werner (2005)";0;;Ergaenzung;49979b44-8f4a-40b1-b683-bfa220ba4e49
61054;Robinia;L.;0;61054;Robinia;Robinie;GAT;S;60316;Fabaceae;"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";204d8e48-acb6-488e-a206-2e2a79352a44
61055;Pinguicula;L.;0;61055;Pinguicula;Fettkraut;GAT;S;60447;Lentibulariaceae;"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";fcb5b5d6-e035-4e36-8ce0-82cb71a2ed7f
61056;Utricularia;L.;0;61056;Utricularia;Wasserschlauch;GAT;S;60447;Lentibulariaceae;"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";c5f3f921-b5b8-449e-b9b4-7d248ed7aa1e
61057;Linum;L.;0;61057;Linum;Lein;GAT;S;60372;Linaceae;"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";b8c95a0c-a083-468f-a5dd-526829f942b3
61058;Radiola;Hill;0;61058;Radiola;Zwerg-Lein;GAT;S;60372;Linaceae;"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";c4753472-2c1e-41a3-bff8-ba2bd0b27c08
61059;Loranthus;Jacq.;0;61059;Loranthus;Riemenblume;GAT;S;60345;Loranthaceae;"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";2a141b21-8618-4528-a6cd-9f74b8350265
61060;Viscum;L.;0;61060;Viscum;Mistel;GAT;S;60343;Santalaceae;"Buttler 2018";"Buttler 2018";0;"APG IV";Korrektur;78b0da18-45e6-4f2b-b0cf-e8cb8aa6e50f
61061;Lythrum;L.;0;61061;Lythrum;Weiderich;GAT;S;60323;Lythraceae;"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";558a3a08-f051-415e-87f0-603b8a8f6cbf
61062;Abutilon;Mill.;0;61062;Abutilon;Samtpappel;GAT;S;60218;Malvaceae;"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";cc4fb2f0-b2ea-479c-93d5-c534c8fd7042
61063;Althaea;L.;0;61063;Althaea;Eibisch;GAT;S;60218;Malvaceae;"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";68a58657-a3d2-4db5-8c21-f37d3a854fff
61064;Anoda;Cav.;0;61064;Anoda;;GAT;S;60218;Malvaceae;;EuroMed2019;0;;Ergaenzung;e236401a-8b36-4241-9f0e-7bb67f598687
61065;Hibiscus;L.;0;61065;Hibiscus;;GAT;S;60218;Malvaceae;Florkart;"Jäger & Werner (2005)";0;;Ergaenzung;91672cd4-b02a-49fc-aa9e-0b1b1c5dcb65
61066;Lavatera;L.;0;61066;Lavatera;Strauchpappel;GAT;S;60218;Malvaceae;"Henker & Berg (2006)";"Henker & Berg (2006)";0;;Ergaenzung;d7efb46a-5f91-493b-a8ec-bee2303e8468
61068;Malva;L.;0;61068;Malva;Malve;GAT;S;60218;Malvaceae;"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";dee13588-7809-48bc-921c-e120cc915dc6
61069;Sida;L.;0;61069;Sida;;GAT;S;60218;Malvaceae;;EuroMed2019;0;;Ergaenzung;d43cb444-e4e8-4a84-a64a-feb9a184c492
61070;Menyanthes;L.;0;61070;Menyanthes;Fieberklee;GAT;S;60425;Menyanthaceae;"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";c14819dc-1d50-41a9-ab62-f3c03c9ad7c6
61071;Nymphoides;Hill;0;61071;Nymphoides;Seekanne;GAT;S;60425;Menyanthaceae;"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";5be1b049-2e3d-48f4-bf44-da3ac2bdabe5
61074;Morus;L.;0;61074;Morus;;GAT;S;60150;Moraceae;Florkart;"Jäger & Werner (2005)";0;;Ergaenzung;06ae3bf3-59ee-45b4-8dcf-ba9bd96e393c
61075;Myrica;L.;0;61075;Myrica;Gagelstrauch;GAT;S;60156;Myricaceae;"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";8a9a9684-c950-44ef-bcaa-720ec1fc40ed
61076;Oxybaphus;"L'Hér. ex Willd.";0;61076;Oxybaphus;;GAT;S;60167;Nyctaginaceae;"Buttler 2018";"Buttler 2018";0;"Einfügen einer Zwischenebene";Korrektur;237db4e9-9e9f-48d8-8390-95943428d4b8
61077;Nuphar;Sm.;0;61077;Nuphar;Teichrose;GAT;S;60113;Nymphaeaceae;"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";78e9dd12-2f08-4171-a94d-67831bf20048
61078;Nymphaea;L.;0;61078;Nymphaea;Seerose;GAT;S;60113;Nymphaeaceae;"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";9eaeefdb-d0ad-4329-a985-eb81464cac22
61079;Fraxinus;L.;0;61079;Fraxinus;Esche;GAT;S;60437;Oleaceae;"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";516391a1-ea3f-4b60-8ad4-acda6f2b92ff
61080;Ligustrum;L.;0;61080;Ligustrum;Liguster;GAT;S;60437;Oleaceae;"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";f519338f-88c0-4398-9fed-9bf449876917
61081;Syringa;L.;0;61081;Syringa;Flieder;GAT;S;60437;Oleaceae;"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";f607826b-77b8-4841-892e-d8a726707ae3
61082;Circaea;L.;0;61082;Circaea;Hexenkraut;GAT;S;60330;Onagraceae;"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";dd4721dd-b56b-49cb-bea7-f755de60e653
61083;Epilobium;L.;0;61083;Epilobium;"Weidenröschen";GAT;S;60330;Onagraceae;"Buttler 2018";"Buttler 2018";0;;"Buttler 2018";174e6dea-8d7e-4e64-a006-cf23bd434955
